dataset,video_num,question_w_q_morph,question,Gloss level Korean Sign Language (GKSL) sentence,Word level Korean Language (WKL) sentence
KETI-Daily,,,FALSE,문제 너무 어렵다,문제가 너무 어려웠다
KETI-Daily,,,FALSE,길 찾다 어렵다,길찾기가 어렵다
KETI-Daily,,,FALSE,일 어렵다,일이 어려워요
KETI-Daily,,,FALSE,입 모습 읽다 어렵다,입모양을 제대로 읽을 수 없어서 어려웠다
KETI-Daily,,,FALSE,움직이다,움직이다
KETI-Daily,,,FALSE,어렵다,어렵다
KETI-Daily,,,FALSE,몸 움직이다 몸 마르다 가능,몸을 자주 움직여야 살이 빠진다
KETI-Daily,,,FALSE,움직이다 빠르다,빨리 움직여
KETI-Daily,,,FALSE,저기 움직이다 하지마 위험,"위험해, 움직이지마"
KETI-Daily,,,FALSE,지금 움직이다 괜찮다,이제 움직여도 됩니까
KETI-Daily,,,FALSE,손 들다 움직이다 쏘다,꼼짝말고 손들어 움직이면 쏜다
KETI-Daily,,,FALSE,위로,위로
KETI-Daily,,,FALSE,힘들다 위로 힘,힘들때 위로 받으면 힘난다
KETI-Daily,,,FALSE,오늘 사랑 깨지다 위로 부탁,오늘 헤어졌는데 위로해줘
KETI-Daily,,,FALSE,힘들다 위로 원하다,너무 힘들어서 위로 받고 싶다
KETI-Daily,,,FALSE,위로 필요하다,위로해줄까
KETI-Daily,,,FALSE,위로 필요 같다,위로할 필요가 있을것 같아
KETI-Daily,,,FALSE,위하다,위하다
KETI-Daily,,,FALSE,너 위하다 준비 끝,너를 위해 준비했어
KETI-Daily,,,FALSE,미래 위해 미리 준비 필요하다,미래를 위해 준비해야 한다
KETI-Daily,,,FALSE,엄마 나 위하다 음식 맛있다 주다,엄마가 날 위해서 맛있는 음식을 해주셨다
KETI-Daily,,,FALSE,엄마 나 아파 성실 지키다,엄마는 아픈날 위해 정성껏 돌봐주셨다
KETI-Daily,,,FALSE,건강 위하다 운동 필요,건강을 위해 운동해야 한다
KETI-Daily,,,FALSE,잊다,잊다
KETI-Daily,,,FALSE,숙제 잊다,숙제가 무엇인지 잊어버렸다
KETI-Daily,,,FALSE,기억 없다 낯설다,얼굴을 잊어서 누군지 몰랐다
KETI-Daily,,,FALSE,잊다 미안,잊어서 미안해
KETI-Daily,,,FALSE,사랑 사람 잊다 쉽다 어렵다,사랑했던 사람을 잊는건 어렵다
KETI-Daily,,,FALSE,언니 생일 잊다,언니의 생일을 잊었다
KETI-Daily,,,FALSE,자유,자유
KETI-Daily,,,FALSE,나 자유 느끼다 원하다,자유를 느끼고 싶다
KETI-Daily,,,FALSE,나 여행 자유 원하다,자유롭게 여행을 다니고 싶다
KETI-Daily,,,FALSE,나 자유 돌아다니다 원하다,자유롭게 돌아다니고 싶다
KETI-Daily,,,FALSE,자유 못하다 가두다 답답하다,자유롭지 못해 답답하다
KETI-Daily,,,FALSE,자유 살다,자유를 누리다
KETI-Daily,,,FALSE,중요,중요
KETI-Daily,,,FALSE,사람 관계 중요,인간관계는 중요하다
KETI-Daily,,,FALSE,중요 잊다 하지마,중요하니깐 잊지마
KETI-Daily,,,FALSE,시간 지키다 철저하다 중요,시간을 지키는 것은 중요하다
KETI-Daily,,,FALSE,약속 중요 있다 나 먼저 가다,중요한 약속이 있어서 먼저 갈게
KETI-Daily,,,FALSE,약속 지키다 중요,약속을 지키는 것은 중요하다
KETI-Daily,,,FALSE,찾다,찾다
KETI-Daily,,,FALSE,돈 잃어버리다 찾다 중에,돈을 잃어버려서 찾고 있어
KETI-Daily,,,FALSE,찾다 무엇,뭘찾아
KETI-Daily,,,FALSE,볼펜 찾다 중에,볼펜을 찾고 있어
KETI-Daily,,,FALSE,동안 원래 태어나다 집 가다,오랜만에 고향을 찾다
KETI-Daily,,,TRUE,돕다 필요,찾는걸 도와줄까
KETI-Daily,,,FALSE,믿다,믿다
KETI-Daily,,,FALSE,다르다 사람 믿다 속다,남의 말을 믿다가 뒤통수를 맞았다
KETI-Daily,,,FALSE,너 믿다,널 믿을게
KETI-Daily,,,FALSE,살다 중에 사람 믿다 안되다,살아갈때 쉽게 믿으면 안돼
KETI-Daily,,,FALSE,소문 믿다 하지마,소문을 믿지마
KETI-Daily,,,FALSE,나 믿다,오빠만 믿어
KETI-Daily,,,FALSE,바쁘다,바쁘다
KETI-Daily,,,FALSE,지금 바쁘다 미래 연락,나 바쁘니까 이따 연락할게
KETI-Daily,,,TRUE,바쁘다,바빠?
KETI-Daily,,,FALSE,바쁘다 아니다 만나다,안 바쁘면 만나
KETI-Daily,,,FALSE,일 두 가지 일이 겹치다 바쁘다,일이 많아서 너무 바쁘다
KETI-Daily,,,FALSE,요즘 사람 모두 바쁘다 살다 중에,현대 사람들은 바쁘게 산다
KETI-Daily,,,FALSE,반갑다,반갑다
KETI-Daily,,,FALSE,친구 오다 반갑다 만나다 부탁,내 친구가 오는데 반갑게 맞이해줘
KETI-Daily,,,FALSE,너무 반갑다 울다,너무 반가워서 눈물이 났다
KETI-Daily,,,FALSE,만나다 반갑다,만나서 반가워
KETI-Daily,,,FALSE,반갑다 안다,반가워서 안았다
KETI-Daily,,,FALSE,맞다 반갑다,정말 반갑네 반가워
KETI-Daily,,,FALSE,배우다,배우다
KETI-Daily,,,FALSE,미용 배우다 중에,미용을 배우고 있어
KETI-Daily,,,FALSE,배우다 목적 학교 가다,배우기 위해 학교에 갔다
KETI-Daily,,,FALSE,배우다 했었다 겸손,배운 사람이 더 겸손하다
KETI-Daily,,,FALSE,수화 더 배우다 원하다,수화를 더 배우고 싶다
KETI-Daily,,,FALSE,영어 배우다 원하다,영어를 배우고 싶어
KETI-Daily,,,FALSE,보다,보다
KETI-Daily,,,FALSE,강아지 보다,강아지를 보고 있다
KETI-Daily,,,TRUE,보다 무엇,뭐 보고 있어?
KETI-Daily,,,FALSE,영화 보다,영화를 보다
KETI-Daily,,,FALSE,하늘 보다 마음 편하다,하늘을 보면 마음이 편하다
KETI-Daily,,,FALSE,항상 보다 원하다,항상 보고 싶어
KETI-Daily,,,FALSE,부족,부족
KETI-Daily,,,FALSE,보다 부족 답답하다,내 자신이 부족해서 한심했다
KETI-Daily,,,FALSE,돈 부족,돈이 부족해
KETI-Daily,,,FALSE,시간 부족,시간이 부족해
KETI-Daily,,,FALSE,능력 부족,실력이 부족하다
KETI-Daily,,,FALSE,후배 부족 나 돕다상대방 많다,후배가 부족해서 많이 도와줬다
KETI-Daily,,,FALSE,부탁,부탁
KETI-Daily,,,FALSE,부탁본인 일 있다 나 먼저 가다,부탁한 일이 있어서 먼저 갈게
KETI-Daily,,,FALSE,부탁상대방 괜찮다,부탁해도 될까
KETI-Daily,,,FALSE,미래 부탁 하지마,앞으로 부탁하지마
KETI-Daily,,,FALSE,잘 부탁,잘 부탁해
KETI-Daily,,,FALSE,부탁 제발,제발 부탁해
KETI-Daily,,,FALSE,불가능,불가능
KETI-Daily,,,FALSE,돈 많다 하루 갚다 가능 불가능,그 많은 돈을 하루만에 갚는건 불가능해
KETI-Daily,,,FALSE,불가능 변하다 가능,불가능한 일은 없다
KETI-Daily,,,FALSE,불가능반복,이건 불가능해
KETI-Daily,,,FALSE,일 많다 혼자 불가능,이 많은 일을 혼자서 맡는건 불가능해
KETI-Daily,,,FALSE,병 나다 치료 불가능,이 병은 치료가 불가능하다
KETI-Daily,,,FALSE,바람,바람
KETI-Daily,,,FALSE,가을 되다 세상 노랗다 변하다,가을이 되면 온 세상이 노랗다
KETI-Daily,,,FALSE,바람,바람이 불다
KETI-Daily,,,FALSE,바람 -때 기분 좋다,바람이 불면 기분이 좋다
KETI-Daily,,,FALSE,바람 심하다,바람이 쎄다
KETI-Daily,,,FALSE,바람 느낌 시원,바람이 시원하다
KETI-Daily,,,FALSE,빠르다,빠르다
KETI-Daily,,,FALSE,걷다 빠르다,걸음이 빠르다
KETI-Daily,,,FALSE,나 너 비교 나 빠르다,너보다 내가 더 빨라
KETI-Daily,,,FALSE,빠르다위-반복,빨리 빨리 해
KETI-Daily,,,FALSE,사슴 달리다 빠르다,사슴이 달리면 빠르다
KETI-Daily,,,FALSE,몸 아프다 회복 금방,회복이 빠르다
KETI-Daily,,,FALSE,살다,살다
KETI-Daily,,,FALSE,나 대전 살다 -중,나는 대전에 살고 있어
KETI-Daily,,,FALSE,부모 나 함께 살다 -중,부모님과 함께 살고 있다
KETI-Daily,,,FALSE,사람 혼자 살다 불가능,사람은 혼자서 살 수 없다
KETI-Daily,,,FALSE,살다 너무 힘들다,삶이 너무 버겁다
KETI-Daily,,,FALSE,살다 어디 ?,어디서 살아
KETI-Daily,,,FALSE,수고,수고
KETI-Daily,,,FALSE,지금 끝 수고 많다,그 동안 수고가 많으셨습니다
KETI-Daily,,,FALSE,나 먼저 가다 수고,나 먼저 갈게 수고해
KETI-Daily,,,FALSE,멀리 오다 수고 많다,먼길 오느라 수고 많았어
KETI-Daily,,,FALSE,고생 많다,수고가 많았소
KETI-Daily,,,FALSE,수고,수고했어
KETI-Daily,,,FALSE,쉬다,쉬다
KETI-Daily,,,FALSE,쉬다 -때 책 읽다 끝,쉬는 시간에 책을 읽었어
KETI-Daily,,,FALSE,쉬다 -하다가 다시 시작,쉬었다가 다시 시작하자
KETI-Daily,,,FALSE,이제 쉬다,이제 쉬자
KETI-Daily,,,FALSE,일 끝 쉬다 원하다,일을 빨리 끝내고 쉬고 싶어
KETI-Daily,,,FALSE,토요일 -때 쉬다 원하다,토요일에 쉬고 싶어
KETI-Daily,,,FALSE,깨끗하다,깨끗하다
KETI-Daily,,,FALSE,그릇 깨끗하다 씻다 끝,그릇을 깨끗하게 씻었어
KETI-Daily,,,FALSE,청소 깨끗하다 약속,깨끗하게 청소해라
KETI-Daily,,,FALSE,공기 깨끗하다 공기 시원하다,깨끗한 공기를 마셨더니 상쾌하다
KETI-Daily,,,FALSE,물 깨끗하다,물이 정말 맑다
KETI-Daily,,,FALSE,수영 장소 물 깨끗하다 아니다,수영장 물이 깨끗하지 않아
KETI-Daily,,,FALSE,끝,끝
KETI-Daily,,,FALSE,겨울 끝 봄 빨리 다가오다,겨울이 끝나면 봄이 온다
KETI-Daily,,,FALSE,끝 먹다 가다,끝나고 밥 먹으러 가자
KETI-Daily,,,FALSE,끝 무엇 하다,끝나면 뭐하지
KETI-Daily,,,FALSE,빨리 끝 좋다,빨리 끝났으면 좋겠다
KETI-Daily,,,FALSE,일 끝 집 가다,일을 끝내고 집에 갔어
KETI-Daily,,,FALSE,느리다,느리다
KETI-Daily,,,FALSE,거북 느리다,거북이는 느리다
KETI-Daily,,,FALSE,너 느리다 때문에 짜증나다,너 너무 느려서 짜증나
KETI-Daily,,,FALSE,느리다 하지마 빨리 오다,늦지 말고 빨리와
KETI-Daily,,,FALSE,느리다 생각,왜 늦었어
KETI-Daily,,,FALSE,일 너무 느리다,일 속도가 너무 느려
KETI-Daily,,,FALSE,다니다,다니다
KETI-Daily,,,FALSE,딸 유치원 다니다 -중,딸이 유치원을 다니고 있어
KETI-Daily,,,FALSE,밤 다니다 -면 위험 빨리 오다,밤 늦게 다니면 위험하니 일찍 들어와
KETI-Daily,,,FALSE,몸 아프다 병원 가다 오다,아파서 병원에 다녀왔어
KETI-Daily,,,FALSE,학교 다니다,학교에 다니다
KETI-Daily,,,FALSE,회사 다니다 -중,회사를 다니고 있어
KETI-Daily,,,FALSE,다르다,다르다
KETI-Daily,,,FALSE,나 너 다르다,나는 너와 다르다
KETI-Daily,,,FALSE,사람 각각 성격 다르다,사람들은 각각 성격이 다르다
KETI-Daily,,,FALSE,서로 생각 다르다 싸우다 많다,생각이 달라서 많이 싸웠다
KETI-Daily,,,FALSE,성격 다르다 이혼,성격이 달라서 이혼했다
KETI-Daily,,,FALSE,쌍둥이 성격 다르다,쌍둥이도 성격이 다르다
KETI-Daily,,,FALSE,더럽다,더럽다
KETI-Daily,,,FALSE,더럽다 빨리 씻다,더러우니까 빨리 씻어
KETI-Daily,,,FALSE,물 너무 더럽다,물어 너무 더럽다
KETI-Daily,,,FALSE,맞다 더럽다,아 진짜 더러워
KETI-Daily,,,FALSE,옷 더럽다 심하다 빨래,옷이 너무 더러워서 빨았어
KETI-Daily,,,FALSE,집 너무 더럽다 청소 보람 불가능,집이 너무 더러워서 청소해도 소용이 없다
KETI-Daily,,,FALSE,돕다,돕다
KETI-Daily,,,FALSE,걱정 하지마 나 너 돕다 주다,걱정하지마 내가 도와줄게
KETI-Daily,,,FALSE,나 짐 많다 돕다본인 가능,나 짐이 많은데 도와줄 수 있어
KETI-Daily,,,FALSE,돕다상대방 필요하다,도와줄까
KETI-Daily,,,FALSE,일 없다 나 돕다 부탁,일 없으면 도와줘
KETI-Daily,,,FALSE,집 일 청소 돕다,집안일을 도와주다
KETI-Daily,,,FALSE,동시에,동시에
KETI-Daily,,,FALSE,사람 모두 놀라다 동시에 보다,그들은 깜짝 놀라 동시에 뒤돌아봤다
KETI-Daily,,,FALSE,나 이름 동시에 부르다,동시에 나를 불렀다
KETI-Daily,,,FALSE,문 열다 동시에 문자,문을 여는 동시에 문자가 왔다
KETI-Daily,,,FALSE,일 복수 힘들다,일을 동시에 하려니 힘들다
KETI-Daily,,,FALSE,친구 동시에 일어나다,친구들이 동시에 일어났다
KETI-Daily,,,FALSE,따뜻하다,따뜻하다
KETI-Daily,,,FALSE,춥다 때문에 따뜻하다 입다 약속,날이 추우니 따뜻하게 입어
KETI-Daily,,,FALSE,너무 따뜻하다 자다 같다,너무 따뜻해서 자고 싶다
KETI-Daily,,,FALSE,방 따뜻하다 기분 좋다,방이 너무 따뜻해서 기분이 좋다
KETI-Daily,,,FALSE,따뜻하다 다가오다 소풍 가다 원하다,봄이 오면 소풍가고 싶어
KETI-Daily,,,FALSE,요즘 날 따뜻하다 자다,요즘 날씨가 따뜻해서 졸려
KETI-Daily,,,FALSE,때문,때문에
KETI-Daily,,,FALSE,남편 술 마시다 때문에 고생,남편이 술을 마시기 때문에 힘들다
KETI-Daily,,,FALSE,너 때문에 못하다,너 때문에 못했잖아
KETI-Daily,,,FALSE,나 돈 때문에 걱정 -중,돈 때문에 걱정이 많아
KETI-Daily,,,FALSE,껌뻑껌뻑 병 때문에 자다 못하다,불면증 때문에 잠을 못잤어
KETI-Daily,,,FALSE,엄마 잔소리 때문에 기분 별로,엄마가 잔소리해서 기분이 별로야
KETI-Daily,,,FALSE,만나다,만나다
KETI-Daily,,,FALSE,만나다 누구,누구를 만나
KETI-Daily,,,FALSE,우연 알다 오빠 만나다,아는 오빠를 우연히 만났어
KETI-Daily,,,FALSE,애인 만나다 위하다 명동 가다,애인을 만나러 명동에 갔다
KETI-Daily,,,FALSE,우리 2 만나다 대화 부탁,우리 만나서 이야기 합시다
KETI-Daily,,,FALSE,친구 만나다 끝,친구를 만났어
KETI-Daily,,,FALSE,만들다,만들다
KETI-Daily,,,FALSE,나무 이용 만들다 집 벌레 많다,나무로 만든 집은 벌레가 많다
KETI-Daily,,,FALSE,눈 -중 눈 사람 만들다 놀다,눈이 와서 눈사람을 만들다
KETI-Daily,,,FALSE,부서 만들다 끝,동아리를 만들었어
KETI-Daily,,,FALSE,쌀 이용 떡 만들다 먹다 끝,쌀로 떡을 만들어 먹었다
KETI-Daily,,,FALSE,종이 이용 꽃 만들다,종이로 꽃을 만들다
KETI-Daily,,,FALSE,매일,매일
KETI-Daily,,,FALSE,매일 씻다 너무 귀찮다,매일 씻는게 귀찮다
KETI-Daily,,,FALSE,매일 만나다,매일 만나다
KETI-Daily,,,FALSE,매일 살다 여전히 지겹다,매일 반복되는 일상이 지겹다
KETI-Daily,,,FALSE,요즘 오빠 매일 아침 운동 하다,요즘 오빠는 매일 아침 운동을 한다
KETI-Daily,,,FALSE,할아버지 새벽 4 매일 일어나다,할아버지는 매일 새벽 4시에 일어나신다
KETI-Daily,,,FALSE,#NAME?,#NAME?
KETI-Daily,,,FALSE,나 -보다 일 잘하다 질투,나보다 일 잘하시니깐 질투가 난다
KETI-Daily,,,FALSE,나 -보다 더 잘하다 소심,나보다 잘해서 의기소침해졌다
KETI-Daily,,,FALSE,나 너 -보다 키크다,내가 너보다 더 커
KETI-Daily,,,FALSE,너 -보다 나 더 예쁘다,내가 너보다 이뻐
KETI-Daily,,,FALSE,너 -보다 여자 더 마르다,너보다 그 여자가 더 말랐어
KETI-Daily,,,FALSE,덥다,덥다
KETI-Daily,,,FALSE,오늘 5월 너무 덥다,5월인데 너무 덥다
KETI-Daily,,,FALSE,나 덥다 날 싫다,나는 더운 날씨가 딱 질색이다
KETI-Daily,,,FALSE,너무 덥다,너무 더워
KETI-Daily,,,FALSE,덥다 아이스크림 먹다 원하다,너무 더워서 아이스크림 먹고 싶어
KETI-Daily,,,FALSE,너무 덥다 공부 못하다,더워서 공부를 못하겠다
KETI-Daily,,,FALSE,가능,가능
KETI-Daily,,,FALSE,시간 가능 -면 이틀 동안 시골 가다 살다 원하다,가능하면 이틀동안 시골에 가서 지내고 싶어
KETI-Daily,,,FALSE,가능,난 할 수 있다
KETI-Daily,,,FALSE,나 가능 일 무엇,내가 할 수 있는 일이 뭐가 있을까
KETI-Daily,,,FALSE,오늘 만나다 가능,오늘 만날 수 있어
KETI-Daily,,,FALSE,가르치다,가르치다
KETI-Daily,,,FALSE,남자 여자 운전 방법 가르치다 주다,남자는 여자에게 운전을 가르쳤다
KETI-Daily,,,FALSE,남자 아기 1 가르치다 10 이해 가능,남자아이는 하나를 가르치면 열을 알았다
KETI-Daily,,,FALSE,선생님 나 기술 가르치다,선생님이 나에게 기술을 가르쳐주셨다
KETI-Daily,,,FALSE,선생님 학생 뜨겁다 마음 가르치다 열심히,선생님이 학생에게 열정으로 가르치고 있다
KETI-Daily,,,FALSE,미래 학생 가르치다 고민 많다,앞으로 학생들을 어떻게 가르쳐야 할지 난감하다
KETI-Daily,,,FALSE,같다,같다
KETI-Daily,,,FALSE,너 나 피 귀잡다 같다,너랑 나는 혈액형이 똑같다
KETI-Daily,,,FALSE,비 같다 아마,비가 올 것 같다
KETI-Daily,,,FALSE,언니 성격 불 같다 화 많다,언니는 성격이 불같다
KETI-Daily,,,FALSE,우리 둘 학교 같다,우리는 같은 학교에 다닌다
KETI-Daily,,,FALSE,친구 감기 전염 같다,친구한테 감기 옮은 것 같다
